time,x,y
0.0,-4.902688362623902,-3.74388378128908
0.019999999999999574,-4.718250131500498,-4.02849935981278
0.040000000000000924,-4.625098602874328,-4.379200734520382
0.0600000000000005,-4.618340175070154,-4.793115429759369
0.08000000000000007,-4.6937633233520275,-5.270564508383048
0.09999999999999964,-4.848189211626376,-5.813936661190088
0.120000000000001,-5.0795493682575925,-6.4265026838434
0.14000000000000057,-5.386723455554411,-7.111090901477395
0.16000000000000014,-5.769143641644034,-7.868505305739396
0.17999999999999972,-6.226150277725828,-8.69555907711447
0.20000000000000107,-6.756063357366174,-9.582625032291187
0.22000000000000064,-7.3549321123762885,-10.51071048067561
0.2400000000000002,-8.014952660797697,-11.448290086369646
0.2599999999999998,-8.722621103759264,-12.348518650406374
0.27999999999999936,-9.456838090403632,-13.147995226940798
0.3000000000000007,-10.187413570280242,-13.76883227398753
0.3200000000000003,-10.874682169414172,-14.125980928211812
0.33999999999999986,-11.471113735555345,-14.14097998293795
0.35999999999999943,-11.925656500412048,-13.76092144170252
0.3800000000000008,-12.190867360866257,-12.977784029200636
0.40000000000000036,-12.231678927467089,-11.840250200653072
0.41999999999999993,-12.033409712189979,-10.45067369708872
0.4399999999999995,-11.606187037983243,-8.945507950081582
0.46000000000000085,-10.983924457440386,-7.46566033743308
0.4800000000000004,-10.21806549896613,-6.1282839899605985
0.5,-9.368293640553038,-5.0097739983894085
0.5199999999999996,-8.493191928763675,-4.143036900465453
0.5400000000000009,-7.6432002119871925,-3.5255987495988985
0.5600000000000005,-6.856851223099381,-3.132402941312263
0.5800000000000001,-6.16002302990462,-2.9281186154691077
0.5999999999999996,-5.567283281293033,-2.8762849682782257
0.620000000000001,-5.084299926173711,-2.9447938471259727
0.6400000000000006,-4.710515170254793,-3.10839006633061
0.6600000000000001,-4.441587401491291,-3.3491925855270073
0.6799999999999997,-4.271371090933403,-3.6561151116443873
0.7000000000000011,-4.193378828469635,-4.023795706185203
0.7200000000000006,-4.20176858657033,-4.451388005935676
0.7400000000000002,-4.2919331994010514,-4.941375932680076
0.7599999999999998,-4.460773496232594,-5.498440671946682
0.7799999999999994,-4.706717693049031,-6.128323027990369
0.8000000000000007,-5.029521443587627,-6.8365645787462554
0.8200000000000003,-5.429852783169824,-7.626969120673208
0.8399999999999999,-5.908632486584416,-8.499602204618002
0.8599999999999994,-6.466075004726917,-9.448158530022534
0.8800000000000008,-7.100357849285988,-10.456603534222728
0.9000000000000004,-7.805862534821504,-11.49521057680724
0.9199999999999999,-8.570997634678646,-12.51653896807998
0.9399999999999995,-9.375773690648867,-13.452591790865052
0.9600000000000009,-10.189570371193497,-14.215263187573768
0.9800000000000004,-10.969916397155707,-14.702854603981292
1.0,-11.663436016718329,-14.815012969046213
1.0199999999999996,-12.210138220738093,-14.475902419016617
1.040000000000001,-12.551542521748262,-13.660500777554056
1.0600000000000005,-12.641607469007502,-12.413708913982717
1.08,-12.457551372656937,-10.850958999950148
1.0999999999999996,-12.006640959338947,-9.135707958494162
1.120000000000001,-11.325990691780195,-7.441123969717901
1.1400000000000006,-10.475208381685313,-5.911947785991064
1.1600000000000001,-9.524681447746087,-4.641092334934984
1.1799999999999997,-8.543598689218339,-3.6659244369321904
1.200000000000001,-7.590982881859792,-2.979398375195593
1.2200000000000006,-6.7110628622482125,-2.5472086575392114
1.2400000000000002,-5.932563385950406,-2.3237526734653384
1.2599999999999998,-5.270608823553436,-2.2634737726119125
1.2799999999999994,-4.729862124150319,-2.327238282523204
1.3000000000000007,-4.307872291491869,-2.484901353893237
1.3200000000000003,-3.9980374303961246,-2.7155067676018323
1.3399999999999999,-3.791940724175497,-3.006288232832952
1.3599999999999994,-3.681031951634194,-3.3512317060087526
1.3800000000000008,-3.657737198285415,-3.7496136402703937
1.4000000000000004,-3.7161155982460152,-4.204693371276815
1.42,-3.8521775604965938,-4.722589419636465
1.4399999999999995,-4.063954549833115,-5.31127889079527
1.4600000000000009,-4.351377204680235,-5.979599613423039
1.4800000000000004,-4.715982340912279,-6.7360879046179996
1.5,-5.1604305575436396,-7.587442177718318
1.5199999999999996,-5.687778907417392,-8.53636616137197
1.540000000000001,-6.300415690377056,-9.57853450835746
1.5600000000000005,-6.998539721771251,-10.69848832769219
1.58,-7.778071937495345,-11.864502079315724
1.5999999999999996,-8.62795681734895,-13.0229867961289
1.620000000000001,-9.527004166274093,-14.093949815705272
1.6400000000000006,-10.440795495091571,-14.970376727926203
1.6600000000000001,-11.319719041201953,-15.52560144395333
1.6799999999999997,-12.099764145416032,-15.632514137666078
1.700000000000001,-12.707834934132983,-15.194938500286689
1.7200000000000006,-13.072434286991545,-14.184003544903554
1.7400000000000002,-13.138298797596686,-12.66403284986657
1.7599999999999998,-12.880709151453091,-10.79097247734795
1.7799999999999994,-12.31375550290211,-8.777584816106984
1.8000000000000007,-11.488587861799834,-6.838602650978891
1.8200000000000003,-10.482121330424322,-5.140847489568362
1.8399999999999999,-9.380870560347983,-3.7779725324416256
1.8599999999999994,-8.265818656884305,-2.7729893233318563
1.8800000000000008,-7.202330952721062,-2.0982665540370515
1.9000000000000004,-6.236089188706582,-1.699677407863745
1.92,-5.393792129497892,-1.5161421240471717
1.9399999999999995,-4.686582998714323,-1.4917509576302332
1.9600000000000009,-4.114416172506147,-1.5813991103237064
1.9800000000000004,-3.6702170090087725,-1.752120663347172
2.0,-3.3432892108585266,-1.9821318481749866
2.0199999999999996,-3.121829390590395,-2.258961005705386
2.040000000000001,-2.9946266847272205,-2.5774463855109233
2.0600000000000005,-2.9521099880173205,-2.937969964866908
2.08,-2.9869181054834906,-3.3450483809623104
2.0999999999999996,-3.0941442469841993,-3.8062684632140473
2.120000000000001,-3.2713693868540434,-4.33148500813027
2.1400000000000006,-3.5185593790805414,-4.932158367847393
2.16,-3.8378618515752967,-5.620677197830262
2.1799999999999997,-4.233300745590231,-6.409472036207757
2.200000000000001,-4.710327273245433,-7.309672803212081
2.2200000000000006,-5.275141725211776,-8.328994057241733
2.24,-5.933653159743824,-9.468468813569713
2.26,-6.689896369038424,-10.717641262781124
2.280000000000001,-7.54370057661057,-12.047993835475253
2.3000000000000007,-8.487440104325064,-13.40491297186773
2.3200000000000003,-9.501885093027795,-14.699687907877792
2.34,-10.551615476098396,-15.805055820645654
2.3599999999999994,-11.58124097813992,-16.56024609192412
2.380000000000001,-12.514675645796675,-16.792600054149183
2.4000000000000004,-13.260353383688187,-16.359279565295253
2.42,-13.724464113371178,-15.201504954854165
2.4399999999999995,-13.83109614110333,-13.38845341957596
2.460000000000001,-13.543360484624914,-11.121463652072393
2.4800000000000004,-12.876448558815976,-8.685226394077311
2.5,-11.895812675496424,-6.365614206698326
2.5199999999999996,-10.700912533133081,-4.375815980307997
2.540000000000001,-9.402026378673995,-2.8228721714110647
2.5600000000000005,-8.099406936607316,-1.717219442006567
2.58,-6.870524795892292,-1.0059345940615845
2.5999999999999996,-5.76611860566829,-0.6081394499263947
2.620000000000001,-4.812561861066241,-0.44067845463499583
2.6400000000000006,-4.017328812411842,-0.4319892363966339
2.66,-3.3750900524868386,-0.5270509380779114
2.6799999999999997,-2.873065637834452,-0.6871846802843408
2.700000000000001,-2.4951244651658024,-0.8875754547883402
2.7200000000000006,-2.2246187765807073,-1.1142113774127609
2.74,-2.0461651442336937,-1.361064659302215
2.76,-1.9466410242786238,-1.6278248525768233
2.780000000000001,-1.9156466184624998,-1.918233888244159
2.8000000000000007,-1.9456329026739692,-2.238957812360149
2.8200000000000003,-2.0318439937977812,-2.598890145929112
2.84,-2.172175307345518,-3.008774671311441
2.8599999999999994,-2.3670104030273156,-3.4810391057973122
2.880000000000001,-2.6190685785610466,-4.029732060647787
2.9000000000000004,-2.9332692268428606,-4.6704446025459
2.92,-3.3165936046588627,-5.42006642983581
2.9399999999999995,-3.7778962250924866,-6.296165374951568
2.960000000000001,-4.327578868652157,-7.315678437408002
2.9800000000000004,-4.976987375604464,-8.492455776034848
3.0,-5.7373173445070025,-9.833027862498657
3.0199999999999996,-6.617722859222142,-11.3298178495235
3.040000000000001,-7.622242614772332,-12.95110960450035
3.0600000000000005,-8.74514951344004,-14.627773108287384
3.08,-9.964565665462457,-16.2387189565482
3.0999999999999996,-11.234899664622816,-17.60095790923205
3.120000000000001,-12.480134577168098,-18.475585199882563
3.1400000000000006,-13.592071421518751,-18.604372337508416
3.16,-14.439134444820436,-17.784700637370793
3.1799999999999997,-14.889680282089941,-15.965756363735432
3.200000000000001,-14.846720165405479,-13.315346181091854
3.2200000000000006,-14.28096218927319,-10.199647662549866
3.24,-13.244743274378768,-7.066910434537433
3.26,-11.857964245385473,-4.298718222242205
3.280000000000001,-10.273505566085364,-2.1140154150164134
3.3000000000000007,-8.639754137701722,-0.5608939100578353
3.3200000000000003,-7.074792780582711,0.4312868194565704
3.34,-5.65656764385913,0.9868566672762955
3.3599999999999994,-4.425294314402208,1.2357146948511726
3.380000000000001,-3.391939650883352,1.288440361110873
3.4000000000000004,-2.547941231083086,1.2286010175511437
3.42,-1.8735910699983145,1.1142476654916946
3.4399999999999995,-1.3442366248588902,0.982916478617668
3.460000000000001,-0.9343754551264923,0.8571269100832476
3.4800000000000004,-0.6200706633883675,0.7491368974718039
3.5,-0.3801658701593629,0.6646271105022542
3.5199999999999996,-0.19670923563054266,0.6053723925785582
3.540000000000001,-0.05489690353301893,0.5710865864134913
3.5600000000000005,0.057246370816995566,0.5606437223458122
3.58,0.14930597858149233,0.5728547405799556
3.5999999999999996,0.22894746328981336,0.6069439428165759
3.620000000000001,0.3023684392931679,0.6628351123623717
3.6400000000000006,0.37470916742385846,0.7413279213851663
3.66,0.4504150571616205,0.8442220575422742
3.6799999999999997,0.5335543221742567,0.9744291326757428
3.700000000000001,0.6280994456580028,1.136100139095126
3.7200000000000006,0.7381837571544717,1.3347877312957317
3.74,0.8683452645129286,1.577656830215311
3.76,1.0237697241306996,1.8737524057843544
3.780000000000001,1.2105438840738378,2.234328121247529
3.8000000000000007,1.4359278222370997,2.6732312187039184
3.8200000000000003,1.7086515458583984,3.2073235209089836
3.84,2.0392339456583457,3.8568888144869446
3.8599999999999994,2.44030884373154,4.645921370079519
3.880000000000001,2.9269179775153313,5.602089198988757
3.9000000000000004,3.5166854013223814,6.755987460904222
3.92,4.229707697439022,8.138997234372868
3.9399999999999995,5.087859181809486,9.778593915705097
3.960000000000001,6.112996819274666,11.689293353387733
3.9800000000000004,7.323249578675037,13.85675544338029
4.0,8.726253073253744,16.212528671141552
4.02,10.308101805008425,18.599248061887387
4.040000000000001,12.017607137101011,20.733997288272807
4.0600000000000005,13.748336072253382,22.19409134713415
4.08,15.32683524852591,22.47001351081546
4.1,16.5225155592835,21.128223454543672
4.120000000000001,17.094435352697793,18.05797930923639
4.140000000000001,16.87105987650968,13.649443310148731
4.16,15.825452748620034,8.710220169483394
4.18,14.094778585682088,4.118590425102467
4.200000000000001,11.927759617773484,0.46694136587231766
4.220000000000001,9.596728349947318,-2.063266498160844
4.24,7.3261968557687815,-3.597840813484244
4.26,5.262339754064202,-4.394606699080516
4.280000000000001,3.476377944681533,-4.715269801089514
4.300000000000001,1.9837283646091943,-4.768614859941345
4.32,0.7650843275503092,-4.700982279203971
4.34,-0.21680661980924448,-4.606789569090457
4.359999999999999,-1.0058632712522357,-4.543294314707544
4.380000000000001,-1.645971374456829,-4.543373696963718
4.4,-2.1775021344951884,-4.624938239795872
4.42,-2.635876709794954,-4.797344506472023
4.4399999999999995,-3.051329546740096,-5.0655349543458446
4.460000000000001,-3.449303588520293,-5.432538734998425
4.48,-3.851109931825089,-5.900779822191402
4.5,-4.274616056496579,-6.472465983026518
4.52,-4.734805079373544,-7.14919106654991
4.540000000000001,-5.244090154849394,-7.930770936936453
4.5600000000000005,-5.812284771731027,-8.81325231473498
4.58,-6.446132588093067,-9.786003646075748
4.6,-7.14830649023198,-10.82786327840536
4.620000000000001,-7.915815484586668,-11.902557943435673
4.640000000000001,-8.737854657076584,-12.954121224972177
4.66,-9.593327822392334,-13.903878189783907
4.68,-10.448619691799774,-14.651616791782086
4.700000000000001,-11.25663374273507,-15.084245273214172
4.720000000000001,-11.958491046435018,-15.09444145485499
4.74,-12.48919656271597,-14.608240762933288
4.76,-12.787595985387782,-13.614274764612123
4.780000000000001,-12.80898348331524,-12.181677763192008
4.800000000000001,-12.536585582093288,-10.454306054042984
4.82,-11.987408223879719,-8.619017805828962
4.84,-11.209705350097211,-6.860124398948515
4.859999999999999,-10.272905021883004,-5.31967503132044
4.880000000000001,-9.253931394747509,-4.0779808988586055
4.9,-8.224601408816568,-3.1561076616571353
4.92,-7.24321171853539,-2.532168557387951
4.9399999999999995,-6.35106846502851,-2.161096524574633
4.960000000000001,-5.5729763777211865,-1.99097932986769
4.98,-4.920060495144164,-1.9735421403028512
5.0,-4.393458362254895,-2.0693211825957567
5.02,-3.9879109560151447,-2.249174359884173
5.040000000000001,-3.6947633313261705,-2.4937350104372698
5.0600000000000005,-3.5042233352147774,-2.791963377503298
5.08,-3.40692141365467,-3.1394816147170634
5.1,-3.3948940197816504,-3.537033628264539
5.120000000000001,-3.462132019318982,-3.9891904189300096
5.140000000000001,-3.6048180593511665,-4.503293359236318
5.16,-3.821345523340653,-5.088552330436656
5.18,-4.112174939908422,-5.755165596784517
5.200000000000001,-4.479545600757499,-6.513286072081668
5.220000000000001,-4.927020270256826,-7.371611716022944
5.24,-5.458801456329716,-8.33533239214417
5.26,-6.078715042910597,-9.403129461006175
5.280000000000001,-6.788723476293027,-10.562955030505584
5.300000000000001,-7.5868185748686425,-11.78649630382423
5.32,-8.464196891312822,-13.022728806184292
5.34,-9.401788820917453,-14.191929259443205
5.359999999999999,-10.366591664606064,-15.18306872615042
5.380000000000001,-11.308861824445287,-15.85917543054602
5.4,-12.161943596461624,-16.07575047900051
5.42,-12.846897635547913,-15.714272839488634
5.4399999999999995,-13.283376665908007,-14.724628920073048
5.460000000000001,-13.405792553910814,-13.159515475875867
5.48,-13.180318133811658,-11.179363780895702
5.5,-12.61594868138799,-9.017239264035112
5.52,-11.764255083606562,-6.916245263522574
5.540000000000001,-10.707556640471815,-5.069103469866775
5.5600000000000005,-9.54063916024538,-3.5856038884998105
5.58,-8.35311528758844,-2.493708503252734
5.6,-7.217476258076235,-1.762459173972651
5.620000000000001,-6.184191046891186,-1.3303055048570105
5.640000000000001,-5.282420436333473,-1.127964619215449
5.66,-4.523917601693364,-1.0923733912182925
5.68,-3.907993786744134,-1.1729501606916584
5.700000000000001,-3.4262105866149097,-1.3328708456471665
5.720000000000001,-3.066181667099369,-1.547778343960666
5.74,-2.814343918890897,-1.803533415486118
5.76,-2.657802359644926,-2.093891162461097
5.780000000000001,-2.5854464643341952,-2.4185023512009303
5.800000000000001,-2.5885433109774243,-2.7813630231867217
5.82,-2.6609834302152646,-3.1896950432294306
5.84,-2.7993132838109362,-3.6531744385140725
5.860000000000001,-3.0026457795176165,-4.183393864508978
5.880000000000001,-3.2725011446810033,-4.793425777569758
5.9,-3.612594714488183,-5.497327681385771
5.92,-4.0285528799766155,-6.309390326856277
5.9399999999999995,-4.527499938716556,-7.242863797274422
5.960000000000001,-5.117412925740219,-8.307807808763336
5.98,-5.806086764706412,-9.507613109292748
6.0,-6.599492918741796,-10.833693202555354
6.02,-7.499268652810853,-12.25796392971533
6.039999999999999,-8.49909715794683,-13.723284830310746
6.059999999999999,-9.579927054182992,-15.13340393228342
6.080000000000002,-10.704478648566285,-16.346425103415548
6.100000000000001,-11.812444261339971,-17.179107271425
6.120000000000001,-12.819083971344899,-17.431247661350948
6.140000000000001,-13.620873313908552,-16.935492351941924
6.16,-14.111006338719713,-15.623840760820176
6.18,-14.2035477466226,-13.581646469713508
6.199999999999999,-13.85875806961187,-11.050963744854807
6.219999999999999,-13.098093990293515,-8.366984327902237
6.240000000000002,-12.000585692651097,-5.85553863678402
6.260000000000002,-10.681961350568589,-3.746490682743854
6.280000000000001,-9.266631642210722,-2.1410550660217176
6.300000000000001,-7.863989679071301,-1.030996465868082
6.32,-6.555237971926916,-0.3421970846381789
6.34,-5.390620046692616,0.023688175780586053
6.359999999999999,-4.393462658030128,0.16163504654410618
6.379999999999999,-3.56709192986337,0.15001762246960978
6.399999999999999,-2.901899321272748,0.04716588080663542
6.420000000000002,-2.381213582765691,-0.10699031127680564
6.440000000000001,-1.9855964267545096,-0.28737184465895715
6.460000000000001,-1.6956800314012117,-0.4799957297921297
6.48,-1.493852699835287,-0.6787454679879301
6.5,-1.365121743434066,-0.882878857228547
6.52,-1.2974363258489987,-1.0952495445059764
6.539999999999999,-1.2816877406410587,-1.3211307449068912
6.559999999999999,-1.3115426154316014,-1.567511450723615
6.580000000000002,-1.383213515661863,-1.8427463195945073
6.600000000000001,-1.49523288979967,-2.1564606358139202
6.620000000000001,-1.6482683365435524,-2.519631368236481
6.640000000000001,-1.844997354503463,-2.944779290344707
6.66,-2.0900452864339445,-3.446211381524858
6.68,-2.3899777268260824,-4.040242713772816
6.699999999999999,-2.7533251597529436,-4.745297272275276
6.719999999999999,-3.1905979215798097,-5.581726576430519
6.740000000000002,-3.714219448725203,-6.571080001291676
6.760000000000002,-4.338255557152771,-7.734395231392972
6.780000000000001,-5.077740509946499,-9.088833149708767
6.800000000000001,-5.947285921905463,-10.64168660006452
6.82,-6.958514708957715,-12.380538349931147
6.84,-8.115725635219862,-14.258491339661758
6.859999999999999,-9.409200165744366,-16.174648219100572
6.879999999999999,-10.805994576319522,-17.953656483602355
6.899999999999999,-12.239394555025571,-19.335247153828966
6.920000000000002,-13.600835444160984,-19.993761433084785
6.940000000000001,-14.741460243901171,-19.610021466776995
6.960000000000001,-15.491764765943469,-17.997034284408965
6.98,-15.702071449202304,-15.229974351357297
7.0,-15.292261019311011,-11.685979535134537
7.02,-14.28560916684378,-7.931482387552644
7.039999999999999,-12.805051963044775,-4.510521511243114
7.059999999999999,-11.03320214519991,-1.7706303219157227
7.080000000000002,-9.159545048920757,0.18314135654423402
7.100000000000001,-7.339975840483739,1.4260343986384563
7.120000000000001,-5.679166825160475,2.1183066394649517
7.140000000000001,-4.231856121037106,2.4317541606708706
7.16,-3.013836766252712,2.5120625788024777
7.18,-2.0150691407971246,2.467898939775577
7.199999999999999,-1.2109358534508912,2.373715523310548
7.219999999999999,-0.5704078702107553,2.2772853582067962
7.240000000000002,-0.061296793748049444,2.2075269715159007
7.260000000000002,0.3467502499724646,2.181003135463287
7.280000000000001,0.680824644722152,2.2068070666331345
7.300000000000001,0.9643379469059747,2.2900381654789674
7.32,1.2172023265110785,2.4341862259709566
7.34,1.45633212033402,2.6427229411313475
7.359999999999999,1.6962881140965222,2.920140514845239
7.379999999999999,1.9499556970256757,3.2726129294027584
7.400000000000002,2.2291941194837204,3.7083937805324942
7.420000000000002,2.5454201801685095,4.238005296003684
7.440000000000001,2.9101006917071723,4.874209960513512
7.460000000000001,3.3351242767674734,5.631681298110348
7.48,3.8330045685239558,6.526192695475503
7.5,4.416831068414376,7.573011360456054
7.52,5.09982668319498,8.784012670577743
7.539999999999999,5.894290811731246,10.162840772625216
7.559999999999999,6.809610948363078,11.697309640344496
7.580000000000002,7.8489440560761405,13.348404994215674
7.600000000000001,9.004196029371506,15.036150446600091
7.620000000000001,10.249234906646416,16.624987743523594
7.640000000000001,11.532154130715398,17.9157667669441
7.66,12.769068093831807,18.65708310990578
7.68,13.844098176388268,18.590815239066924
7.699999999999999,14.62132229093267,17.536059625711644
7.719999999999999,14.971687516181673,15.486411144327406
7.740000000000002,14.809534474347021,12.663021448488362
7.760000000000002,14.123451350127612,9.470044883119275
7.780000000000001,12.984309393403203,6.360350234232419
7.800000000000001,11.52490512673248,3.688907952179947
7.82,9.902306374065677,1.6349612316639937
7.84,8.261425078741869,0.21233561979600973
7.859999999999999,6.712551704981227,-0.669906270437959
7.879999999999999,5.324858215706392,-1.1432995083959772
7.900000000000002,4.130922893029016,-1.3366838963520578
7.920000000000002,3.1360528525281706,-1.3559116895505505
7.940000000000001,2.3280099787458863,-1.2790728015016615
7.960000000000001,1.6850217223941988,-1.159385197710485
7.98,1.1815205400035576,-1.0306534179785043
8.0,0.7918261608269627,-0.9127685674059159
8.02,0.4922420181936547,-0.8162939615656786
8.04,0.26204433271608923,-0.7459455395126547
8.059999999999999,0.08375653747278886,-0.7030814304474863
8.080000000000002,-0.05700040003615805,-0.687404561810743
8.100000000000001,-0.17188169801482317,-0.6980828082749155
8.120000000000001,-0.27028723724706344,-0.7344613870101043
8.14,-0.3598471972853591,-0.7965056969128158
8.16,-0.4468831112866583,-0.8850788770814648
8.18,-0.5368263253495817,-1.0021300522727434
8.2,-0.6345907564462803,-1.150847140208172
8.219999999999999,-0.7449054709442644,-1.3358117108099687
8.240000000000002,-0.8726173523197579,-1.5631813645937827
8.260000000000002,-1.0229758827450013,-1.8409162362473743
8.280000000000001,-1.2019122499057382,-2.179058410062007
8.3,-1.4163235300585542,-2.5900639669299697
8.32,-1.6743695026238523,-3.0891733853542394
8.34,-1.985783603780697,-3.6947813225046002
8.36,-2.362188380849713,-4.428721835467384
8.379999999999999,-2.8173854479587885,-5.3163041059473635
8.400000000000002,-3.367553353839658,-6.3857915993677725
8.420000000000002,-4.031222548914422,-7.666778024504128
8.440000000000001,-4.828788160817512,-9.186533274797519
8.46,-5.7811475680512965,-10.962848336330662
8.48,-6.906800863186641,-12.991297965752544
8.5,-8.216457947289642,-15.22457553450191
8.52,-9.704027634527664,-17.54285298703379
8.54,-11.333288459170301,-19.71939101467635
8.559999999999999,-13.021461721570033,-21.397911022607712
8.580000000000002,-14.62536517648544,-22.11654773431556
8.600000000000001,-15.942272932380417,-21.421538092539823
8.620000000000001,-16.740681024312792,-19.075917454279647
8.64,-16.82551319986235,-15.266199676304245
8.66,-16.1146067522334,-10.627454991622413
8.68,-14.680356534532946,-6.000671871362492
8.7,-12.725334382995833,-2.0771169869257835
8.719999999999999,-10.508088343855304,0.8144191074306223
8.740000000000002,-8.266208805368409,2.6863820247221337
8.760000000000002,-6.171516774029076,3.742955841443081
8.780000000000001,-4.321385603691255,4.237148916732083
8.8,-2.751880101865109,4.390684257582171
8.82,-1.4575612511363478,4.368418778863958
8.84,-0.4092868807079926,4.281415120811491
8.86,0.43286851950555966,4.19952348275749
8.879999999999999,1.1114265213849333,4.1642923199550985
8.900000000000002,1.6669110733402257,4.199228548185694
8.920000000000002,2.135667195563706,4.317121042520384
8.940000000000001,2.5491679989994567,4.5249647187962
8.96,2.934164926481151,4.827106548371972
8.98,3.313254123875722,5.227104158154251
9.0,3.705583734997736,5.7286270629945895
9.02,4.1275222714154385,6.3355878885263985
9.04,4.593163433266504,7.051567740339929
9.059999999999999,5.1145665601173524,7.8784936697191235
9.080000000000002,5.701634247004317,8.814441622497313
9.100000000000001,6.361518963131316,9.850398176440006
9.120000000000001,7.09744262855576,10.96587434122697
9.14,7.906837083319225,12.12352290575737
9.16,8.77880245168746,13.263497115587572
9.18,9.691111111422996,14.299329251303485
9.2,10.607384283284002,15.118469217185064
9.219999999999999,11.475644325491903,15.591687739408421
9.240000000000002,12.229955926952572,15.594805077984551
9.260000000000002,12.796849361565629,15.041881693224262
9.280000000000001,13.107035370220144,13.9209168421584
9.3,13.110427114864308,12.315462617886514
9.32,12.78972617652302,10.396341326249766
9.34,12.166918681281256,8.381227860859212
9.36,11.29944853858526,6.478700492890057
9.379999999999999,10.267501253696546,4.842119181062709
9.400000000000002,9.15760263247112,3.550168855429924
9.420000000000002,8.048266259126391,2.6139154299410885
9.440000000000001,7.001115056569102,1.9986078808880154
9.46,6.05790600684757,1.6474055121887639
9.48,5.241936847801349,1.4995146014094833
9.5,4.561784181331778,1.5008817434886403
9.52,4.015699920482399,1.6087948897478017
